"source_country_iso3c","exporter_iso3c","consumer_iso3c","consumption_source","sciname","sciname_hs_modified","habitat","method","end_use","consumption_live_t","consumption_live_t_capped","consumption_percap_live_kg","consumption_percap_live_kg_capped","hs_version","year"
"FRA","BEL","ITA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0298432903077657,0.0298432903077657,4.96406726058005e-07,4.96406726058005e-07,"HS12",2016
"FRA","BEL","NGA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0159605411680033,0.0159605411680033,8.45963894329913e-08,8.45963894329913e-08,"HS12",2016
"FRA","BEL","NLD","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0802763237411155,0.0802763237411155,4.59634973920851e-06,4.59634973920851e-06,"HS12",2016
"FRA","BEL","POL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0060733274723078,0.0060733274723078,1.5761729631354e-07,1.5761729631354e-07,"HS12",2016
"FRA","BEL","PRT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00411824077355763,0.00411824077355763,3.98561813444842e-07,3.98561813444842e-07,"HS12",2016
"FRA","NLD","ESP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.067841291366639,0.067841291366639,1.4597902337425e-06,1.4597902337425e-06,"HS12",2016
"FRA","NLD","EST","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00130222674579196,0.00130222674579196,9.89589646980117e-07,9.89589646980117e-07,"HS12",2016
"FRA","NLD","FIN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00331543997491022,0.00331543997491022,6.03331727982128e-07,6.03331727982128e-07,"HS12",2016
"FRA","NLD","FRA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0943750861890181,0.0943750861890181,1.41080950701642e-06,1.41080950701642e-06,"HS12",2016
"FRA","NLD","GAB","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00202699899760638,0.00202699899760638,9.71619771780148e-07,9.71619771780148e-07,"HS12",2016
"FRA","NLD","GBR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0383352950066169,0.0383352950066169,5.80940286278334e-07,5.80940286278334e-07,"HS12",2016
"FRA","NLD","GHA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00584511228778638,0.00584511228778638,1.9777533876493e-07,1.9777533876493e-07,"HS12",2016
"FRA","NLD","GRC","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0106653298213433,0.0106653298213433,9.9214751585138e-07,9.9214751585138e-07,"HS12",2016
"FRA","NLD","HRV","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00228956247770379,0.00228956247770379,5.42068525749692e-07,5.42068525749692e-07,"HS12",2016
"FRA","NLD","HTI","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00105408555110321,0.00105408555110321,9.83853282889471e-08,9.83853282889471e-08,"HS12",2016
"FRA","NLD","HUN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00215021687446806,0.00215021687446806,2.19072245639787e-07,2.19072245639787e-07,"HS12",2016
"FRA","NLD","IDN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00157201087849786,0.00157201087849786,6.00347445432693e-09,6.00347445432693e-09,"HS12",2016
"FRA","NLD","IRL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00364418059719879,0.00364418059719879,7.72761752054756e-07,7.72761752054756e-07,"HS12",2016
"FRA","NLD","ISR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00152389588633554,0.00152389588633554,1.86774629901198e-07,1.86774629901198e-07,"HS12",2016
"FRA","NLD","ITA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0835256588103156,0.0835256588103156,1.38934743469213e-06,1.38934743469213e-06,"HS12",2016
"FRA","NLD","JPN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0111108710288311,0.0111108710288311,8.74914054215324e-08,8.74914054215324e-08,"HS12",2016
"FRA","NLD","KOR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00633107423477316,0.00633107423477316,1.23388739212493e-07,1.23388739212493e-07,"HS12",2016
"FRA","NLD","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00878440585874502,0.00878440585874502,2.99433708485745e-06,2.99433708485745e-06,"HS12",2016
"FRA","NLD","MAR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0123413165973143,0.0123413165973143,3.51531711423433e-07,3.51531711423433e-07,"HS12",2016
"FRA","NLD","MYS","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0032438608313171,0.0032438608313171,1.02893415652774e-07,1.02893415652774e-07,"HS12",2016
"FRA","NLD","NAM","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00133971005392204,0.00133971005392204,5.76628101950129e-07,5.76628101950129e-07,"HS12",2016
"FRA","NLD","NGA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0973306748240097,0.0973306748240097,5.15886246244233e-07,5.15886246244233e-07,"HS12",2016
"FRA","NLD","POL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0336682576465879,0.0336682576465879,8.73771382498228e-07,8.73771382498228e-07,"HS12",2016
"FRA","NLD","PRT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0692358450011087,0.0692358450011087,6.70061938005377e-06,6.70061938005377e-06,"HS12",2016
"FRA","NLD","ROU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0129376380926536,0.0129376380926536,6.53488014976073e-07,6.53488014976073e-07,"HS12",2016
"FRA","NLD","SVN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00150692086420496,0.00150692086420496,7.21007867965359e-07,7.21007867965359e-07,"HS12",2016
"FRA","NLD","SWE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0133745108595881,0.0133745108595881,1.3437239926738e-06,1.3437239926738e-06,"HS12",2016
"FRA","NLD","TGO","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00269230867522526,0.00269230867522526,3.5141421153823e-07,3.5141421153823e-07,"HS12",2016
"FRA","NLD","THA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0019092633033707,0.0019092633033707,2.7040694306018e-08,2.7040694306018e-08,"HS12",2016
"FRA","NLD","TWN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00114813588867021,0.00114813588867021,4.8661226126672e-08,4.8661226126672e-08,"HS12",2016
"FRA","NLD","UKR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00141277002495538,0.00141277002495538,3.15114334296112e-08,3.15114334296112e-08,"HS12",2016
"FRA","NLD","USA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00833643004734126,0.00833643004734126,2.51844342067842e-08,2.51844342067842e-08,"HS12",2016
"FRA","NLD","VNM","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00174617619575465,0.00174617619575465,1.87505774617097e-08,1.87505774617097e-08,"HS12",2016
"FRA","SWE","BEL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00672315318809859,0.00672315318809859,5.64961978168796e-07,5.64961978168796e-07,"HS12",2016
"FRA","SWE","CMR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00476005062772893,0.00476005062772893,2.00747507772723e-07,2.00747507772723e-07,"HS12",2016
"FRA","SWE","CZE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00250238881895684,0.00250238881895684,2.37698141859504e-07,2.37698141859504e-07,"HS12",2016
"FRA","SWE","DEU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0137938150897205,0.0137938150897205,1.67540103001991e-07,1.67540103001991e-07,"HS12",2016
"FRA","SWE","ESP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0119495516321659,0.0119495516321659,2.57127162806567e-07,2.57127162806567e-07,"HS12",2016
"FRA","SWE","EST","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00187029844645627,0.00187029844645627,1.42127934736168e-06,1.42127934736168e-06,"HS12",2016
"FRA","SWE","FIN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0107290695587732,0.0107290695587732,1.95243712011717e-06,1.95243712011717e-06,"HS12",2016
"FRA","SWE","FRA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.02289066480209,0.02289066480209,3.4219166126147e-07,3.4219166126147e-07,"HS12",2016
"FRA","SWE","GBR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0106264105943858,0.0106264105943858,1.61034629099582e-07,1.61034629099582e-07,"HS12",2016
"FRA","SWE","GRC","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00409853837871734,0.00409853837871734,3.81268534511557e-07,3.81268534511557e-07,"HS12",2016
"FRA","SWE","ITA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.059014147879696,0.059014147879696,9.81628353909751e-07,9.81628353909751e-07,"HS12",2016
"FRA","SWE","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.003375774387133,0.003375774387133,1.15069893172586e-06,1.15069893172586e-06,"HS12",2016
"FRA","SWE","LVA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00175023608069649,0.00175023608069649,8.86879840796894e-07,8.86879840796894e-07,"HS12",2016
"FRA","SWE","MYS","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00127159001008377,0.00127159001008377,4.03341099545077e-08,4.03341099545077e-08,"HS12",2016
"FRA","SWE","NLD","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00456802119089675,0.00456802119089675,2.61549383815685e-07,2.61549383815685e-07,"HS12",2016
"FRA","SWE","POL","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0219638297324101,0.0219638297324101,5.70013633366281e-07,5.70013633366281e-07,"HS12",2016
"FRA","SWE","PRT","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0813643608834143,0.0813643608834143,7.87441264524704e-06,7.87441264524704e-06,"HS12",2016
"FRA","SWE","ROU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00184316745748761,0.00184316745748761,9.30995158804155e-08,9.30995158804155e-08,"HS12",2016
"FRA","TUN","DZA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0041456811608575,0.0041456811608575,1.02770206238619e-07,1.02770206238619e-07,"HS12",2016
"FRA","TUN","ESP","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0039091365492673,0.0039091365492673,8.41157242444895e-08,8.41157242444895e-08,"HS12",2016
"FRA","TUN","FRA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00428525936416173,0.00428525936416173,6.40601762088139e-08,6.40601762088139e-08,"HS12",2016
"FRA","TUN","ITA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0156757162931236,0.0156757162931236,2.60746416478707e-07,2.60746416478707e-07,"HS12",2016
"FRA","TUN","JPN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00870017433564314,0.00870017433564314,6.85086234969865e-08,6.85086234969865e-08,"HS12",2016
"FRA","TUN","KOR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00102814486908309,0.00102814486908309,2.00379105377052e-08,2.00379105377052e-08,"HS12",2016
"FRA","TUN","LBN","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0021382637760844,0.0021382637760844,3.41651053704403e-07,3.41651053704403e-07,"HS12",2016
"FRA","TUN","LBY","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00567502951010335,0.00567502951010335,9.03351234202713e-07,9.03351234202713e-07,"HS12",2016
"FRA","TUN","RUS","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00144080730157592,0.00144080730157592,9.92912736427733e-09,9.92912736427733e-09,"HS12",2016
"FRA","TUN","USA","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0014555935273037,0.0014555935273037,4.39736184578103e-09,4.39736184578103e-09,"HS12",2016
"FRA","TWN","ARE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00322981841278554,0.00322981841278554,3.59097617312896e-07,3.59097617312896e-07,"HS12",2016
